date,fx,upDown,IR2,Up/Down (2),IR5,Up/Down (5),IR10,Up/Down (10)
07/11/2018,1.3126,0,-2.0417,0,-1.8675,0,-1.6025,0
08/11/2018,1.3062,0,-2.023,1,-1.8476,1,-1.5723,1
09/11/2018,1.2972,1,-2.0411,0,-1.8633,0,-1.5909,0
13/11/2018,1.2977,1,-1.9891,1,-1.799,1,-1.5187,1
14/11/2018,1.2992,0,-1.9793,1,-1.7897,1,-1.519,0
15/11/2018,1.2774,1,-2.0489,0,-1.9149,0,-1.6373,0
16/11/2018,1.2834,1,-1.9758,1,-1.8302,1,-1.5508,1
19/11/2018,1.2854,0,-1.9913,0,-1.8557,0,-1.5848,0
20/11/2018,1.2788,0,-1.9947,0,-1.8657,0,-1.5798,1
21/11/2018,1.2778,1,-1.9729,1,-1.8431,1,-1.5667,1
23/11/2018,1.2814,1,-1.9654,1,-1.8192,1,-1.558,1
26/11/2018,1.2827,0,-1.9542,1,-1.81,1,-1.5435,1
27/11/2018,1.2747,1,-1.9539,1,-1.8191,0,-1.5652,0
28/11/2018,1.2825,0,-1.9546,0,-1.8199,0,-1.582,0
29/11/2018,1.2791,0,-1.9456,1,-1.8013,1,-1.5628,1
30/11/2018,1.2749,0,-2.5095,1,-2.3675,1,-2.1239,1
03/12/2018,1.2725,0,-2.5901,0,-2.4215,0,-2.1567,0
04/12/2018,1.2719,1,-2.5637,1,-2.4121,1,-2.1326,1
05/12/2018,1.2734,1,-2.5417,1,-2.3771,1,-2.0986,1
06/12/2018,1.2781,0,-2.52,1,-2.3823,0,-2.1495,0
07/12/2018,1.2726,0,-2.4739,1,-2.3131,1,-2.08,1
10/12/2018,1.2561,0,-2.5262,0,-2.3892,0,-2.1585,0
11/12/2018,1.2487,1,-2.5741,0,-2.4201,0,-2.191,0
12/12/2018,1.2629,1,-2.5223,1,-2.3741,1,-2.1306,1
13/12/2018,1.2643,0,-2.489,1,-2.3395,1,-2.1241,1
14/12/2018,1.2583,1,-2.51,0,-2.3646,0,-2.1495,0
17/12/2018,1.2624,1,-2.4546,1,-2.2993,1,-2.091,1
18/12/2018,1.2639,0,-2.3949,1,-2.239,1,-2.0375,1
19/12/2018,1.261,1,-2.4158,0,-2.2289,1,-1.9808,1
20/12/2018,1.2656,0,-2.4356,0,-2.2887,0,-2.0405,0
21/12/2018,1.2645,1,-2.3659,1,-2.2106,1,-1.9692,1
24/12/2018,1.2706,0,-2.3283,1,-2.2003,1,-1.9753,0
27/12/2018,1.2644,1,-2.2895,1,-2.1936,1,-1.9576,1
28/12/2018,1.2699,1,-2.2731,1,-2.1597,1,-1.9492,1
31/12/2018,1.2754,0,-2.2358,1,-2.1071,1,-1.9072,1
02/01/2019,1.2607,1,-2.2526,0,-2.1207,0,-1.9114,0
03/01/2019,1.2628,1,-2.1766,1,-2.0329,1,-1.8595,1
04/01/2019,1.2723,1,-2.2367,0,-2.1058,0,-1.8917,0
07/01/2019,1.2777,0,-2.2816,0,-2.1495,0,-1.942,0
08/01/2019,1.2717,1,-2.3265,0,-2.1765,0,-1.954,0
09/01/2019,1.2789,0,-2.2969,1,-2.1485,1,-1.949,1
10/01/2019,1.2747,1,-2.2995,0,-2.1496,0,-1.9681,0
11/01/2019,1.2844,1,-2.2308,1,-2.0808,1,-1.9107,1
14/01/2019,1.2864,0,-2.2117,1,-2.0657,1,-1.9054,1
15/01/2019,1.2861,1,-2.2297,0,-2.1074,0,-1.9532,0
16/01/2019,1.2885,1,-2.2119,1,-2.071,1,-1.9108,1
17/01/2019,1.2986,0,-2.2407,0,-2.0937,0,-1.9134,0
18/01/2019,1.2872,1,-2.2999,0,-2.1431,0,-1.9312,0
22/01/2019,1.2954,1,-2.2879,1,-2.1253,1,-1.9162,1
23/01/2019,1.3069,0,-2.2789,1,-2.1156,1,-1.9149,1
24/01/2019,1.3066,1,-2.2942,0,-2.1422,0,-1.9507,0
25/01/2019,1.3196,0,-2.3103,0,-2.1562,0,-1.9535,0
28/01/2019,1.3163,0,-2.3177,0,-2.1735,0,-1.979,0
29/01/2019,1.3066,1,-2.2896,1,-2.1302,1,-1.9408,1
30/01/2019,1.3116,0,-2.2301,1,-2.0783,1,-1.9225,1
31/01/2019,1.3109,0,-0.7016,1,-0.5635,1,-0.4103,1
01/02/2019,1.3079,0,-0.7279,0,-0.6113,0,-0.4362,0
04/02/2019,1.3037,0,-0.7504,0,-0.6232,0,-0.4465,0
05/02/2019,1.2945,0,-0.7722,0,-0.637,0,-0.4663,0
06/02/2019,1.2932,1,-0.7853,0,-0.6453,0,-0.4786,0
07/02/2019,1.2952,0,-0.7595,1,-0.644,1,-0.4802,0
08/02/2019,1.2944,0,-0.756,1,-0.6485,0,-0.4829,0
11/02/2019,1.2855,1,-0.7534,1,-0.6393,1,-0.4736,1
12/02/2019,1.2892,0,-0.7739,0,-0.6645,0,-0.5027,0
13/02/2019,1.2846,0,-0.7965,0,-0.6925,0,-0.5201,0
14/02/2019,1.2803,1,-0.7565,1,-0.6629,1,-0.5036,1
15/02/2019,1.2889,1,-0.7791,0,-0.6801,0,-0.5026,1
19/02/2019,1.3062,0,-0.7482,1,-0.6306,1,-0.4649,1
20/02/2019,1.305,0,-0.7505,0,-0.6267,1,-0.4637,1
21/02/2019,1.3043,1,-0.7716,0,-0.6524,0,-0.4894,0
22/02/2019,1.3053,1,-0.7383,1,-0.631,1,-0.4938,0
25/02/2019,1.3097,1,-0.7438,0,-0.5691,1,-0.4866,1
26/02/2019,1.3252,1,-0.6909,1,-0.5051,1,-0.4297,1
27/02/2019,1.3309,0,-0.669,1,-0.4723,1,-0.4085,1
28/02/2019,1.3263,0,-1.7871,0,-1.5932,0,-1.513,0
01/03/2019,1.3202,0,-1.8536,1,-1.6562,1,-1.5571,1
04/03/2019,1.318,0,-1.8605,0,-1.6446,1,-1.5493,1
05/03/2019,1.3178,0,-1.8396,1,-1.6257,1,-1.5299,1
06/03/2019,1.317,0,-1.8631,0,-1.6561,0,-1.5664,0
07/03/2019,1.3085,0,-1.8404,1,-1.6443,1,-1.5673,0
08/03/2019,1.3015,1,-1.81,1,-1.6193,1,-1.5395,1
11/03/2019,1.315,0,-1.8322,0,-1.6371,0,-1.5603,0
12/03/2019,1.3075,1,-1.8316,1,-1.6155,1,-1.5385,1
13/03/2019,1.3338,0,-1.8138,1,-1.6034,1,-1.5233,1
14/03/2019,1.3242,1,-1.7897,1,-1.5794,1,-1.5063,1
15/03/2019,1.329,0,-1.7748,1,-1.5551,1,-1.4761,1
18/03/2019,1.3255,1,-1.7941,0,-1.5819,0,-1.5073,0
19/03/2019,1.3268,0,-1.8196,0,-1.6014,0,-1.5263,0
20/03/2019,1.3198,0,-1.7541,1,-1.5227,1,-1.4693,1
21/03/2019,1.3107,1,-1.8094,0,-1.6162,0,-1.5729,0
22/03/2019,1.3209,0,-1.7576,1,-1.5599,1,-1.525,1
25/03/2019,1.3195,1,-1.7026,1,-1.5193,1,-1.5123,1
26/03/2019,1.3212,0,-1.7052,0,-1.5169,1,-1.516,0
27/03/2019,1.3189,0,-1.627,1,-1.4623,1,-1.4535,1
28/03/2019,1.3044,0,-1.6799,0,-1.5405,0,-1.4946,0
29/03/2019,1.3035,1,-1.718,0,-1.575,0,-1.505,0
01/04/2019,1.3103,1,-1.7656,0,-1.6305,0,-1.5529,0
02/04/2019,1.3128,1,-1.7694,0,-1.6405,0,-1.5701,0
03/04/2019,1.3158,0,-1.7288,1,-1.5868,1,-1.5261,1
04/04/2019,1.3077,0,-1.7459,0,-1.5901,0,-1.5311,0
05/04/2019,1.3038,1,-1.7243,1,-1.5443,1,-1.4794,1
08/04/2019,1.3061,0,-1.7518,0,-1.5702,0,-1.5062,0
09/04/2019,1.3052,1,-1.7507,1,-1.5625,1,-1.4966,1
10/04/2019,1.3091,0,-1.7222,1,-1.532,1,-1.4679,1
11/04/2019,1.3058,1,-1.716,1,-1.5277,1,-1.447,1
12/04/2019,1.3074,1,-1.7074,1,-1.5482,0,-1.4531,0
15/04/2019,1.31,0,-1.6996,1,-1.5329,1,-1.4343,1
16/04/2019,1.3048,0,-1.7154,0,-1.5659,0,-1.4714,0
17/04/2019,1.3043,0,-1.7142,1,-1.5566,1,-1.458,1
18/04/2019,1.2991,0,-1.7152,0,-1.5589,0,-1.4626,0
23/04/2019,1.2938,0,-1.6699,1,-1.5193,1,-1.438,1
24/04/2019,1.2902,0,-1.6618,1,-1.5169,1,-1.4411,0
25/04/2019,1.2899,1,-1.6919,0,-1.5559,0,-1.4765,0
26/04/2019,1.2916,1,-1.6531,1,-1.5272,1,-1.4562,1
29/04/2019,1.2937,1,-1.6512,1,-1.5366,0,-1.4682,0
30/04/2019,1.3032,1,-1.6021,1,-1.4703,1,-1.4168,1
01/05/2019,1.305,0,-1.6644,0,-1.5179,0,-1.4499,0
02/05/2019,1.3032,1,-1.6748,0,-1.527,0,-1.4544,0
03/05/2019,1.3173,0,-1.638,1,-1.4764,1,-1.406,1
07/05/2019,1.3075,0,-1.6324,1,-1.4623,1,-1.3986,1
08/05/2019,1.3006,1,-1.6516,0,-1.507,0,-1.4465,0
09/05/2019,1.3014,0,-1.62,1,-1.4799,1,-1.4173,1
10/05/2019,1.2998,0,-1.6281,0,-1.4993,0,-1.4322,0
13/05/2019,1.2958,0,-1.5754,1,-1.4471,1,-1.4005,1
14/05/2019,1.2905,0,-1.5785,0,-1.4491,0,-1.4054,0
15/05/2019,1.2845,0,-1.5506,1,-1.431,1,-1.4052,1
16/05/2019,1.2798,0,-1.5712,0,-1.4456,0,-1.4204,0
17/05/2019,1.2724,1,-1.6021,0,-1.4818,0,-1.4569,0
20/05/2019,1.2726,0,-1.6068,0,-1.4906,0,-1.4607,0
21/05/2019,1.2706,0,-1.6118,0,-1.4874,1,-1.4434,1
22/05/2019,1.2665,0,-1.6287,0,-1.5044,0,-1.467,0
23/05/2019,1.2657,1,-1.598,1,-1.5041,1,-1.4655,1
24/05/2019,1.2714,0,-1.6221,0,-1.5135,0,-1.4642,1
28/05/2019,1.2653,0,-1.6234,0,-1.4986,1,-1.4488,1
29/05/2019,1.2626,0,-1.613,1,-1.5214,0,-1.4685,0
30/05/2019,1.2608,1,-1.5469,1,-1.4618,1,-1.4163,1
31/05/2019,1.2629,1,-1.4221,1,-1.374,1,-1.3386,1
03/06/2019,1.2664,1,-1.3597,0,-1.3234,0,-1.309,0
04/06/2019,1.2698,0,-1.3804,0,-1.3441,0,-1.3276,0
05/06/2019,1.2687,1,-1.3849,0,-1.3553,0,-1.3718,0
06/06/2019,1.2694,1,-1.4367,0,-1.3918,0,-1.3924,0
07/06/2019,1.2737,0,-1.4184,1,-1.3729,1,-1.3679,1
10/06/2019,1.2685,1,-1.4466,0,-1.4075,0,-1.4094,0
11/06/2019,1.2725,0,-1.4367,1,-1.3795,1,-1.3841,1
12/06/2019,1.2689,0,-1.3696,1,-1.3208,1,-1.3535,1
13/06/2019,1.2674,0,-1.3477,1,-1.3168,1,-1.3595,0
14/06/2019,1.2589,0,-1.3335,1,-1.2966,1,-1.3334,1
17/06/2019,1.2534,1,-1.3577,0,-1.3186,0,-1.3442,0
18/06/2019,1.2558,1,-1.3763,0,-1.3344,0,-1.3525,0
19/06/2019,1.2639,1,-1.2131,1,-1.2101,1,-1.2583,1
20/06/2019,1.2702,1,-1.3035,0,-1.286,0,-1.3224,0
21/06/2019,1.2737,1,-1.2578,1,-1.2596,1,-1.309,1
24/06/2019,1.2743,0,-1.2424,1,-1.2415,1,-1.2983,1
25/06/2019,1.2689,1,-1.2498,0,-1.2353,1,-1.291,1
26/06/2019,1.269,0,-1.2569,0,-1.2702,0,-1.3158,0
27/06/2019,1.2674,1,-1.2419,1,-1.2527,1,-1.292,1
28/06/2019,1.2696,0,-1.2349,1,-1.2344,1,-1.2721,1
01/07/2019,1.2641,0,-1.2752,0,-1.2694,0,-1.31,0
02/07/2019,1.2593,0,-1.3363,0,-1.3184,0,-1.352,0
03/07/2019,1.2574,0,-1.3546,0,-1.3396,0,-1.3588,0
05/07/2019,1.2521,0,-1.3963,0,-1.3888,0,-1.3958,0
08/07/2019,1.2515,0,-1.437,0,-1.4306,0,-1.4326,0
09/07/2019,1.2465,1,-1.4546,0,-1.4489,0,-1.4448,0
10/07/2019,1.2502,1,-1.3547,1,-1.3619,1,-1.4033,1
11/07/2019,1.2521,1,-1.3485,1,-1.3573,1,-1.4018,1
12/07/2019,1.2572,0,-1.3531,0,-1.3449,1,-1.3869,1
15/07/2019,1.2516,0,-1.355,0,-1.3574,0,-1.3877,0
16/07/2019,1.2407,1,-1.3628,0,-1.3747,0,-1.3816,1
17/07/2019,1.2433,1,-1.3701,0,-1.3759,0,-1.3861,0
18/07/2019,1.2549,0,-1.3219,1,-1.3305,1,-1.3652,1
19/07/2019,1.2502,0,-1.4023,0,-1.4017,0,-1.4212,0
22/07/2019,1.2476,0,-1.4123,0,-1.4151,0,-1.4384,0
23/07/2019,1.244,1,-1.4434,0,-1.4571,0,-1.4902,0
24/07/2019,1.2484,0,-1.4349,1,-1.4448,1,-1.4648,1
25/07/2019,1.2458,0,-1.4559,0,-1.4665,0,-1.471,0
26/07/2019,1.2384,0,-1.4589,0,-1.4709,0,-1.4833,0
29/07/2019,1.2219,0,-1.4889,0,-1.5059,0,-1.511,0
30/07/2019,1.2152,1,-1.4969,0,-1.529,0,-1.524,0
31/07/2019,1.2159,0,-1.2351,0,-1.2442,0,-1.2034,1
01/08/2019,1.2128,1,-1.082,1,-1.1149,1,-1.0995,1
02/08/2019,1.2162,0,-1.0728,1,-1.1172,0,-1.0952,1
05/08/2019,1.2143,1,-0.9373,1,-0.997,1,-0.9955,1
06/08/2019,1.2171,0,-0.952,0,-0.983,1,-0.9873,1
07/08/2019,1.2143,0,-0.9519,1,-1.0153,0,-1.0472,0
08/08/2019,1.2133,0,-0.9468,1,-0.9763,1,-0.9952,1
09/08/2019,1.2033,1,-1.0026,0,-1.0472,0,-1.0607,0
12/08/2019,1.2076,0,-0.9407,1,-0.9577,1,-0.9554,1
13/08/2019,1.206,0,-1.0006,0,-1.031,0,-1.0095,0
14/08/2019,1.206,1,-0.9141,1,-0.9492,1,-0.9312,1
15/08/2019,1.2088,1,-0.8457,1,-0.889,1,-0.9189,1
16/08/2019,1.2149,0,-0.7563,1,-0.8219,1,-0.8878,1
19/08/2019,1.2126,1,-0.8473,0,-0.89,0,-0.9363,0
20/08/2019,1.217,0,-0.8233,1,-0.8609,1,-0.9035,1
21/08/2019,1.213,1,-0.8633,0,-0.8795,0,-0.9103,0
22/08/2019,1.2251,1,-0.8901,0,-0.8821,0,-0.8961,1
23/08/2019,1.2266,1,-0.8792,1,-0.8503,1,-0.8541,1
27/08/2019,1.229,0,-0.9423,0,-0.8478,1,-0.7691,1
28/08/2019,1.2212,0,-0.946,0,-0.8932,0,-0.8374,0
29/08/2019,1.2181,0,-0.958,0,-0.9053,0,-0.8585,0
30/08/2019,1.2156,0,-0.903,1,-0.8535,1,-0.8171,1
03/09/2019,1.2081,1,-0.918,0,-0.8555,0,-0.8513,0
04/09/2019,1.2253,1,-0.8709,1,-0.7822,1,-0.7727,1
05/09/2019,1.2334,0,-0.882,0,-0.8,0,-0.7586,1
06/09/2019,1.2283,1,-0.9492,0,-0.8908,0,-0.8542,0
09/09/2019,1.2346,1,-0.9578,0,-0.9047,0,-0.8528,1
10/09/2019,1.235,0,-0.998,0,-0.9573,0,-0.8926,0
11/09/2019,1.2326,1,-0.9862,1,-0.9462,1,-0.9015,0
12/09/2019,1.2335,1,-0.9742,1,-0.9379,1,-0.8975,1
13/09/2019,1.2501,0,-1.0279,0,-0.9957,0,-0.9338,0
16/09/2019,1.2431,1,-1.0353,0,-1.0111,0,-0.9527,0
17/09/2019,1.25,0,-0.9868,1,-0.9566,1,-0.9043,1
18/09/2019,1.2472,1,-1.0501,0,-1.0192,0,-0.9531,0
19/09/2019,1.2526,0,-1.0198,1,-1.0017,1,-0.947,1
20/09/2019,1.2478,0,-0.961,1,-0.9392,1,-0.8935,1
23/09/2019,1.2429,1,-0.9952,0,-1.0021,0,-0.9747,0
24/09/2019,1.2487,0,-0.9686,1,-0.9503,1,-0.9176,1
25/09/2019,1.2353,0,-1.0245,0,-1.0314,0,-1.0012,0
26/09/2019,1.2328,0,-1.0125,1,-1.0229,1,-0.9731,1
27/09/2019,1.2292,0,-1.0355,0,-1.056,0,-0.9811,0
30/09/2019,1.2289,1,-1.2527,0,-1.259,0,-1.1766,1
01/10/2019,1.2302,1,-1.2049,1,-1.2372,1,-1.1653,1
02/10/2019,1.2303,1,-1.093,1,-1.1356,1,-1.0962,1
03/10/2019,1.2332,0,-1.0281,1,-1.0773,1,-1.0641,1
04/10/2019,1.2331,0,-1.0536,0,-1.097,0,-1.086,0
07/10/2019,1.2293,0,-1.1147,0,-1.1318,0,-1.107,0
08/10/2019,1.2219,0,-1.0994,1,-1.1347,0,-1.1129,0
09/10/2019,1.2206,1,-1.0977,1,-1.1437,0,-1.1236,0
10/10/2019,1.2443,1,-1.0744,1,-1.1035,1,-1.0801,1
11/10/2019,1.2668,1,-1.0444,1,-1.0552,1,-1.024,1
15/10/2019,1.2787,1,-1.088,0,-1.1141,0,-1.077,0
16/10/2019,1.2832,1,-1.0235,1,-1.0598,1,-1.0265,1
17/10/2019,1.2891,1,-1.0909,0,-1.1097,0,-1.0748,0
18/10/2019,1.2984,0,-1.0366,1,-1.0565,1,-1.0446,1
21/10/2019,1.296,0,-1.07,0,-1.0736,0,-1.0493,0
22/10/2019,1.2872,1,-1.0704,0,-1.0878,0,-1.0497,0
23/10/2019,1.2912,0,-1.0517,1,-1.1088,0,-1.0792,0
24/10/2019,1.2851,0,-1.1017,0,-1.1532,0,-1.141,0
25/10/2019,1.2827,1,-1.0956,1,-1.1392,1,-1.1123,1
28/10/2019,1.2863,0,-1.1005,0,-1.1528,0,-1.12,0
29/10/2019,1.2862,1,-1.1015,0,-1.1648,0,-1.1275,0
30/10/2019,1.2902,1,-1.0786,1,-1.1261,1,-1.0855,1
31/10/2019,1.2942,1,-0.6209,1,-0.6825,1,-0.662,1
01/11/2019,1.2946,0,-0.631,1,-0.6794,1,-0.6473,1
04/11/2019,1.2884,0,-0.6352,0,-0.6912,0,-0.652,0
05/11/2019,1.2884,0,-0.6385,0,-0.713,0,-0.6834,0
06/11/2019,1.2855,0,-0.6706,0,-0.7291,0,-0.7133,0
07/11/2019,1.2817,0,-0.7242,0,-0.7962,0,-0.7243,0
08/11/2019,1.2774,1,-0.7232,1,-0.8126,0,-0.7527,0
12/11/2019,1.2845,1,-0.7013,1,-0.7781,1,-0.7287,1
13/11/2019,1.2851,1,-0.68,1,-0.7591,1,-0.727,1
14/11/2019,1.2882,1,-0.6604,1,-0.7354,1,-0.7096,1
15/11/2019,1.2897,1,-0.6601,1,-0.7358,0,-0.7018,1
18/11/2019,1.2953,0,-0.625,1,-0.6973,1,-0.6653,1
19/11/2019,1.2926,0,-0.6351,0,-0.6964,1,-0.6496,1
20/11/2019,1.2924,0,-0.6037,1,-0.663,1,-0.6149,1
21/11/2019,1.2914,0,-0.6276,0,-0.6729,0,-0.6183,0
22/11/2019,1.2834,1,-0.6977,0,-0.727,0,-0.6656,0
25/11/2019,1.29,0,-0.6934,1,-0.7228,1,-0.6591,1
26/11/2019,1.2866,1,-0.6909,1,-0.7409,0,-0.6914,0
27/11/2019,1.2921,1,-0.7139,0,-0.7502,0,-0.6904,1
29/11/2019,1.2925,1,-0.6679,1,-0.7129,1,-0.6788,1
02/12/2019,1.2939,1,-0.65,1,-0.6994,1,-0.6799,0
03/12/2019,1.2995,1,-0.636,1,-0.6584,1,-0.6457,1
04/12/2019,1.3104,1,-0.5951,1,-0.6408,1,-0.633,1
05/12/2019,1.3157,0,-0.6063,0,-0.6547,0,-0.6373,0
06/12/2019,1.314,1,-0.6219,0,-0.6816,0,-0.6643,0
09/12/2019,1.3147,1,-0.639,0,-0.6861,0,-0.656,1
10/12/2019,1.3156,1,-0.6587,0,-0.6809,1,-0.6426,1
11/12/2019,1.3196,0,-0.6383,1,-0.6551,1,-0.6174,1
12/12/2019,1.3161,1,-0.6752,0,-0.7128,0,-0.6722,0
13/12/2019,1.3331,1,-0.6577,1,-0.6652,1,-0.6316,1
16/12/2019,1.3332,0,-0.6313,1,-0.6684,0,-0.6493,0
17/12/2019,1.3131,0,-0.6854,0,-0.7365,0,-0.7181,0
18/12/2019,1.3078,0,-0.7047,0,-0.7642,0,-0.7419,0
19/12/2019,1.3009,0,-0.6708,1,-0.7377,1,-0.7164,1
20/12/2019,1.2999,0,-0.6824,0,-0.7504,0,-0.7351,0
23/12/2019,1.2936,1,-0.6973,0,-0.7688,0,-0.7564,0
24/12/2019,1.2944,1,-0.659,1,-0.732,1,-0.7306,1
27/12/2019,1.3078,1,-0.6142,1,-0.708,1,-0.7202,1
30/12/2019,1.3113,1,-0.5733,1,-0.6189,1,-0.6118,1
31/12/2019,1.3257,0,-1.1241,0,-1.19,0,-1.1955,0
02/01/2020,1.3145,0,-1.101,0,-1.1755,0,-1.1841,0
03/01/2020,1.3083,1,-1.0716,1,-1.1426,1,-1.1501,1
06/01/2020,1.3171,0,-1.0505,1,-1.1208,1,-1.141,1
07/01/2020,1.3126,0,-1.0384,1,-1.1002,1,-1.1257,1
08/01/2020,1.3097,0,-1.0526,0,-1.1289,0,-1.1568,0
09/01/2020,1.3067,0,-1.0905,0,-1.137,0,-1.1345,1
10/01/2020,1.3064,0,-1.1432,0,-1.1725,0,-1.1506,0
13/01/2020,1.2989,1,-1.1993,0,-1.2255,0,-1.1959,0
14/01/2020,1.3019,1,-1.176,1,-1.2149,1,-1.1909,1
15/01/2020,1.3038,1,-1.1876,0,-1.2585,0,-1.229,0
16/01/2020,1.308,0,-1.2127,0,-1.2917,0,-1.2644,0
17/01/2020,1.3016,1,-1.2412,0,-1.3035,0,-1.2895,0
21/01/2020,1.305,1,-1.2024,1,-1.247,1,-1.2433,1
22/01/2020,1.3142,0,-1.1853,1,-1.2389,1,-1.2341,1
23/01/2020,1.3123,0,-1.1897,0,-1.2439,0,-1.2415,0
24/01/2020,1.3073,0,-1.1717,1,-1.2148,1,-1.2209,1
27/01/2020,1.3057,0,-1.1319,1,-1.1934,1,-1.2,1
28/01/2020,1.3028,0,-1.1165,1,-1.1821,1,-1.2042,0
29/01/2020,1.3021,1,-1.0808,1,-1.1298,1,-1.1679,1
30/01/2020,1.3093,1,-1.0058,1,-1.0788,1,-1.1436,1
31/01/2020,1.3206,0,-0.1092,1,-0.2014,1,-0.2828,1
03/02/2020,1.2995,1,-0.178,0,-0.2554,0,-0.3142,0
04/02/2020,1.3031,0,-0.209,0,-0.285,0,-0.3331,0
05/02/2020,1.3002,0,-0.2361,0,-0.2991,0,-0.3348,0
06/02/2020,1.2931,0,-0.2582,0,-0.3345,0,-0.3602,0
07/02/2020,1.2892,1,-0.2071,1,-0.2804,1,-0.3134,1
10/02/2020,1.2915,1,-0.2061,1,-0.275,1,-0.3126,1
11/02/2020,1.2952,1,-0.2194,0,-0.2847,0,-0.3316,0
12/02/2020,1.296,1,-0.2097,1,-0.2683,1,-0.3223,1
13/02/2020,1.3046,1,-0.1818,1,-0.2287,1,-0.2653,1
14/02/2020,1.3047,0,-0.1839,0,-0.2189,1,-0.2568,1
18/02/2020,1.2998,0,-0.1826,1,-0.2219,0,-0.25,1
19/02/2020,1.292,0,-0.1989,0,-0.2408,0,-0.2671,0
20/02/2020,1.2882,1,-0.1732,1,-0.2075,1,-0.2392,1
21/02/2020,1.2964,0,-0.1383,1,-0.1614,1,-0.1983,1
24/02/2020,1.2924,1,-0.1406,0,-0.0826,1,-0.1305,1
25/02/2020,1.3005,0,-0.1378,1,-0.0765,1,-0.1331,0
26/02/2020,1.2905,0,-0.0997,1,-0.072,1,-0.1331,0
27/02/2020,1.2887,0,-0.0305,1,-0.0146,1,-0.0907,1
28/02/2020,1.2823,0,0.097,1,0.0934,1,-0.0066,1
02/03/2020,1.2754,1,0.0591,0,0.0481,0,-0.0572,0
03/03/2020,1.2811,1,0.2299,1,0.2209,1,0.091,1
04/03/2020,1.2872,1,0.2084,0,0.1665,0,0.0168,0
05/03/2020,1.2954,1,0.2577,1,0.2271,1,0.119,1
06/03/2020,1.3048,1,0.3008,1,0.2207,0,0.1737,1
09/03/2020,1.3117,0,0.405,1,0.3348,1,0.3183,1
10/03/2020,1.2911,0,0.3308,0,0.2118,0,0.137,0
11/03/2020,1.282,0,0.3365,1,0.2016,0,0.1265,0
12/03/2020,1.2571,0,0.421,1,0.3255,1,0.1608,1
13/03/2020,1.2278,0,0.5027,1,0.3212,0,0.1527,0
16/03/2020,1.2271,0,0.6091,1,0.5585,1,0.4198,1
17/03/2020,1.2055,0,0.5215,0,0.4146,0,0.1756,0
18/03/2020,1.1608,0,0.5113,0,0.5151,1,0.3045,1
19/03/2020,1.1485,1,0.3823,0,0.4878,0,0.2836,0
20/03/2020,1.1629,0,0.5196,1,0.5725,1,0.4166,1
23/03/2020,1.1542,1,0.4637,0,0.499,0,0.3387,0
24/03/2020,1.1762,1,0.4555,0,0.4385,0,0.3324,0
25/03/2020,1.1878,1,0.4811,1,0.4216,0,0.2777,0
26/03/2020,1.2203,1,0.5413,1,0.4106,0,0.2543,0
27/03/2020,1.246,0,0.6042,1,0.5328,1,0.3924,1
30/03/2020,1.2414,1,0.6139,1,0.4879,0,0.3096,0
31/03/2020,1.242,0,-0.3065,0,-0.3679,1,-0.5135,1
01/04/2020,1.2371,1,-0.2791,0,-0.3675,0,-0.4692,0
02/04/2020,1.2396,0,-0.3025,0,-0.4024,0,-0.464,1
03/04/2020,1.2269,0,-0.3379,0,-0.4294,0,-0.4838,0
06/04/2020,1.2231,1,-0.3562,0,-0.4697,0,-0.5358,0
07/04/2020,1.2332,1,-0.2881,1,-0.4171,1,-0.4982,1
08/04/2020,1.2383,1,-0.335,0,-0.4704,0,-0.5882,0
09/04/2020,1.2458,1,-0.3884,0,-0.4785,0,-0.6131,0
14/04/2020,1.2623,0,-0.345,1,-0.4523,1,-0.611,1
15/04/2020,1.2518,0,-0.3579,0,-0.4017,1,-0.5296,1
16/04/2020,1.2457,1,-0.3396,1,-0.4017,0,-0.5247,1
17/04/2020,1.2499,0,-0.3129,1,-0.3836,1,-0.5377,0
20/04/2020,1.2442,0,-0.3046,1,-0.3451,1,-0.4683,1
21/04/2020,1.2289,1,-0.3384,0,-0.3696,0,-0.4721,0
22/04/2020,1.2334,1,-0.3273,1,-0.3773,0,-0.492,0
23/04/2020,1.2344,1,-0.3581,0,-0.4049,0,-0.5095,0
24/04/2020,1.2367,1,-0.3595,0,-0.4004,1,-0.5098,0
27/04/2020,1.2431,0,-0.3523,1,-0.4337,0,-0.5595,0
28/04/2020,1.2426,1,-0.3572,0,-0.42,1,-0.5259,1
29/04/2020,1.2469,1,-0.3494,1,-0.4171,1,-0.5419,0
30/04/2020,1.2594,0,-0.6786,0,-0.7724,0,-0.9083,0
01/05/2020,1.2506,0,-0.649,1,-0.7457,1,-0.8638,1
04/05/2020,1.2443,0,-0.6512,0,-0.7739,0,-0.9026,0
05/05/2020,1.2435,0,-0.6772,0,-0.807,0,-0.9559,0
06/05/2020,1.235,1,-0.6704,1,-0.7918,1,-0.972,0
07/05/2020,1.2362,0,-0.6448,1,-0.7354,1,-0.9059,1
11/05/2020,1.2335,0,-0.6687,0,-0.7602,0,-0.9409,0
12/05/2020,1.226,0,-0.6729,0,-0.7492,1,-0.9161,1
13/05/2020,1.2232,0,-0.6899,0,-0.7692,0,-0.9445,0
14/05/2020,1.223,0,-0.675,1,-0.7561,1,-0.9178,1
15/05/2020,1.2116,1,-0.6471,1,-0.7302,1,-0.9118,1
